2017-06-14 12:14:18.5631|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Hosting.Internal.WebHost|Hosting starting 
Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJtYXJpYXN1dmFsb3ZhOTZAZ21haWwuY29tIiwianRpIjoiYTgzMmE2MDUtMjdjMy00MTNhLTk3NDEtYzViODJiOWVhNTFjIiwiaWF0Ijo3LCJyb2xlcyI6InVzZXIiLCJ1c2VySWQiOiI4NzZlN2I1Yi02OWNmLTRhODQtODZjNS00NDQzNjY4ZWZmNDciLCJuYmYiOjE0OTc0MzMyNjcsImV4cCI6MTQ5NzQzNTA2NywiaXNzIjoiVXNlclNlcnZpY2UiLCJhdWQiOiJhbnkifQ.5zsyS0ujjR7Q0_Hi499nIVPwC6DFNbb7OXcMrrxmLtc
Host: localhost:9999
CorrelationId: 50831bfe-bf6d-4d93-89f9-846ea9502801
Content: 

#########Response#########
Status code: OK
HeadersCorrelationid: 50831bfe-bf6d-4d93-89f9-846ea9502801
Date: Wed, 14 Jun 2017 09:41:33 GMT
Server: Kestrel
 
2017-06-14 12:41:34.1172|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLA" received FIN. 
2017-06-14 12:41:34.1208|CorrelationId=50831bfe-bf6d-4d93-89f9-846ea9502801| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 262.8381ms 200 application/json; charset=utf-8 
2017-06-14 12:41:34.1208|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLB" started. 
2017-06-14 12:41:34.1208|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLA" completed keep alive response. 
2017-06-14 12:41:34.1208|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLA" disconnecting. 
2017-06-14 12:41:34.1208|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLA" sending FIN. 
2017-06-14 12:41:34.1208|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLA" sent FIN with status "0". 
2017-06-14 12:41:34.1236|CorrelationId=| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://10.23.21.246:5008/teamapi/user/teams/ff8891d7-9d6a-4bac-9608-7c2dc984e78d application/json 0 
2017-06-14 12:41:34.1236|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|The request path /teamapi/user/teams/ff8891d7-9d6a-4bac-9608-7c2dc984e78d does not match a supported file type 
2017-06-14 12:41:34.1321|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLA" stopped. 
2017-06-14 12:41:34.1321|CorrelationId=2c720710-9a7c-4ca0-a9f2-19a8216fa949| ApiGateway |INFO|EpamMA.ReverseProxy.Middlewares.ReverseProxyMiddleware|
#########Request########
Uri: http://localhost:9999/TeamService/api/user/teams/ff8891d7-9d6a-4bac-9608-7c2dc984e78d
Headers:Connection: Keep-Alive
Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJtYXJpYXN1dmFsb3ZhOTZAZ21haWwuY29tIiwianRpIjoiYTgzMmE2MDUtMjdjMy00MTNhLTk3NDEtYzViODJiOWVhNTFjIiwiaWF0Ijo3LCJyb2xlcyI6InVzZXIiLCJ1c2VySWQiOiI4NzZlN2I1Yi02OWNmLTRhODQtODZjNS00NDQzNjY4ZWZmNDciLCJuYmYiOjE0OTc0MzMyNjcsImV4cCI6MTQ5NzQzNTA2NywiaXNzIjoiVXNlclNlcnZpY2UiLCJhdWQiOiJhbnkifQ.5zsyS0ujjR7Q0_Hi499nIVPwC6DFNbb7OXcMrrxmLtc
Host: localhost:9999
CorrelationId: 2c720710-9a7c-4ca0-a9f2-19a8216fa949
Content: 

#########Response#########
Status code: OK
HeadersDate: Wed, 14 Jun 2017 09:41:33 GMT
Server: Kestrel
 
2017-06-14 12:41:34.1503|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLB" received FIN. 
2017-06-14 12:41:34.1526|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLC" started. 
2017-06-14 12:41:34.1563|CorrelationId=| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://10.23.21.246:5008/teamapi/user/teams/ff8891d7-9d6a-4bac-9608-7c2dc984e78d/participants application/json 0 
2017-06-14 12:41:34.1832|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|The request path /teamapi/user/teams/ff8891d7-9d6a-4bac-9608-7c2dc984e78d/participants does not match a supported file type 
2017-06-14 12:41:34.1848|CorrelationId=2c720710-9a7c-4ca0-a9f2-19a8216fa949| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 61.1699ms 200 application/json; charset=utf-8 
2017-06-14 12:41:34.1848|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLB" completed keep alive response. 
2017-06-14 12:41:34.1877|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLB" disconnecting. 
2017-06-14 12:41:34.1877|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLB" sending FIN. 
2017-06-14 12:41:34.1877|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLB" sent FIN with status "0". 
2017-06-14 12:41:34.1877|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLB" stopped. 
2017-06-14 12:41:34.2129|CorrelationId=da173150-41d7-4335-ba6a-ab7b7d798a4b| ApiGateway |INFO|EpamMA.ReverseProxy.Middlewares.ReverseProxyMiddleware|
#########Request########
Uri: http://localhost:9999/TeamService/api/user/teams/ff8891d7-9d6a-4bac-9608-7c2dc984e78d/participants
Headers:Connection: Keep-Alive
Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJtYXJpYXN1dmFsb3ZhOTZAZ21haWwuY29tIiwianRpIjoiYTgzMmE2MDUtMjdjMy00MTNhLTk3NDEtYzViODJiOWVhNTFjIiwiaWF0Ijo3LCJyb2xlcyI6InVzZXIiLCJ1c2VySWQiOiI4NzZlN2I1Yi02OWNmLTRhODQtODZjNS00NDQzNjY4ZWZmNDciLCJuYmYiOjE0OTc0MzMyNjcsImV4cCI6MTQ5NzQzNTA2NywiaXNzIjoiVXNlclNlcnZpY2UiLCJhdWQiOiJhbnkifQ.5zsyS0ujjR7Q0_Hi499nIVPwC6DFNbb7OXcMrrxmLtc
Host: localhost:9999
CorrelationId: da173150-41d7-4335-ba6a-ab7b7d798a4b
Content: 

#########Response#########
Status code: OK
HeadersDate: Wed, 14 Jun 2017 09:41:33 GMT
Server: Kestrel
 
2017-06-14 12:41:34.2129|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLC" received FIN. 
2017-06-14 12:41:34.2173|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLD" started. 
2017-06-14 12:41:34.2220|CorrelationId=| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://10.23.21.246:5008/ticketapi/user/teams/ff8891d7-9d6a-4bac-9608-7c2dc984e78d/tickets application/json 0 
2017-06-14 12:41:34.2220|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|The request path /ticketapi/user/teams/ff8891d7-9d6a-4bac-9608-7c2dc984e78d/tickets does not match a supported file type 
2017-06-14 12:41:34.2220|CorrelationId=da173150-41d7-4335-ba6a-ab7b7d798a4b| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 66.7182ms 200 application/json; charset=utf-8 
2017-06-14 12:41:34.2362|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLC" completed keep alive response. 
2017-06-14 12:41:34.2362|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLC" disconnecting. 
2017-06-14 12:41:34.2362|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLC" sending FIN. 
2017-06-14 12:41:34.2362|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLC" sent FIN with status "0". 
2017-06-14 12:41:34.2362|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLC" stopped. 
2017-06-14 12:41:34.3014|CorrelationId=bd08a715-9914-4168-9977-c0e0d8de951d| ApiGateway |INFO|EpamMA.ReverseProxy.Middlewares.ReverseProxyMiddleware|
#########Request########
Uri: http://localhost:9999/TicketService/api/user/teams/ff8891d7-9d6a-4bac-9608-7c2dc984e78d/tickets
Headers:Connection: Keep-Alive
Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJtYXJpYXN1dmFsb3ZhOTZAZ21haWwuY29tIiwianRpIjoiYTgzMmE2MDUtMjdjMy00MTNhLTk3NDEtYzViODJiOWVhNTFjIiwiaWF0Ijo3LCJyb2xlcyI6InVzZXIiLCJ1c2VySWQiOiI4NzZlN2I1Yi02OWNmLTRhODQtODZjNS00NDQzNjY4ZWZmNDciLCJuYmYiOjE0OTc0MzMyNjcsImV4cCI6MTQ5NzQzNTA2NywiaXNzIjoiVXNlclNlcnZpY2UiLCJhdWQiOiJhbnkifQ.5zsyS0ujjR7Q0_Hi499nIVPwC6DFNbb7OXcMrrxmLtc
Host: localhost:9999
CorrelationId: bd08a715-9914-4168-9977-c0e0d8de951d
Content: 

#########Response#########
Status code: OK
HeadersCorrelationid: bd08a715-9914-4168-9977-c0e0d8de951d
Date: Wed, 14 Jun 2017 09:41:33 GMT
Server: Kestrel
 
2017-06-14 12:41:34.3014|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLD" received FIN. 
2017-06-14 12:41:34.3065|CorrelationId=bd08a715-9914-4168-9977-c0e0d8de951d| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 85.6951ms 200 application/json; charset=utf-8 
2017-06-14 12:41:34.3088|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLD" completed keep alive response. 
2017-06-14 12:41:34.3088|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLD" disconnecting. 
2017-06-14 12:41:34.3088|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLD" sending FIN. 
2017-06-14 12:41:34.3088|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLD" sent FIN with status "0". 
2017-06-14 12:41:34.3088|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLD" stopped. 
2017-06-14 12:41:48.0711|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLE" started. 
2017-06-14 12:41:48.0727|CorrelationId=| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 POST http://10.23.21.246:5008/ticketapi/user/teams/ff8891d7-9d6a-4bac-9608-7c2dc984e78d/tickets application/json 248 
2017-06-14 12:41:48.0727|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|POST requests are not supported 
2017-06-14 12:41:48.5521|CorrelationId=12d10969-0fea-4735-802c-575114d20676| ApiGateway |INFO|EpamMA.ReverseProxy.Middlewares.ReverseProxyMiddleware|
#########Request########
Uri: http://localhost:9999/TicketService/api/user/teams/ff8891d7-9d6a-4bac-9608-7c2dc984e78d/tickets
Headers:Connection: Keep-Alive
Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJtYXJpYXN1dmFsb3ZhOTZAZ21haWwuY29tIiwianRpIjoiYTgzMmE2MDUtMjdjMy00MTNhLTk3NDEtYzViODJiOWVhNTFjIiwiaWF0Ijo3LCJyb2xlcyI6InVzZXIiLCJ1c2VySWQiOiI4NzZlN2I1Yi02OWNmLTRhODQtODZjNS00NDQzNjY4ZWZmNDciLCJuYmYiOjE0OTc0MzMyNjcsImV4cCI6MTQ5NzQzNTA2NywiaXNzIjoiVXNlclNlcnZpY2UiLCJhdWQiOiJhbnkifQ.5zsyS0ujjR7Q0_Hi499nIVPwC6DFNbb7OXcMrrxmLtc
Host: localhost:9999
CorrelationId: 12d10969-0fea-4735-802c-575114d20676
Content: System.Net.Http.StreamContent

#########Response#########
Status code: OK
HeadersCorrelationid: 12d10969-0fea-4735-802c-575114d20676
Date: Wed, 14 Jun 2017 09:41:48 GMT
Server: Kestrel
 
2017-06-14 12:41:48.5581|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLE" received FIN. 
2017-06-14 12:41:48.5617|CorrelationId=12d10969-0fea-4735-802c-575114d20676| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 488.998ms 200 application/json; charset=utf-8 
2017-06-14 12:41:48.5617|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLE" completed keep alive response. 
2017-06-14 12:41:48.5617|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLE" disconnecting. 
2017-06-14 12:41:48.5648|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLE" sending FIN. 
2017-06-14 12:41:48.5648|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLE" sent FIN with status "0". 
2017-06-14 12:41:48.5648|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLE" stopped. 
2017-06-14 12:41:48.5866|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLF" started. 
2017-06-14 12:41:48.5866|CorrelationId=| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://10.23.21.246:5008/teamapi/user/teams?ownerOnly=false application/json 0 
2017-06-14 12:41:48.5899|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|The request path /teamapi/user/teams does not match a supported file type 
2017-06-14 12:41:48.6105|CorrelationId=1c2cb42e-2ac4-4847-a189-fd013329fedb| ApiGateway |INFO|EpamMA.ReverseProxy.Middlewares.ReverseProxyMiddleware|
#########Request########
Uri: http://localhost:9999/TeamService/api/user/teams?ownerOnly=false
Headers:Connection: Keep-Alive
Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJtYXJpYXN1dmFsb3ZhOTZAZ21haWwuY29tIiwianRpIjoiYTgzMmE2MDUtMjdjMy00MTNhLTk3NDEtYzViODJiOWVhNTFjIiwiaWF0Ijo3LCJyb2xlcyI6InVzZXIiLCJ1c2VySWQiOiI4NzZlN2I1Yi02OWNmLTRhODQtODZjNS00NDQzNjY4ZWZmNDciLCJuYmYiOjE0OTc0MzMyNjcsImV4cCI6MTQ5NzQzNTA2NywiaXNzIjoiVXNlclNlcnZpY2UiLCJhdWQiOiJhbnkifQ.5zsyS0ujjR7Q0_Hi499nIVPwC6DFNbb7OXcMrrxmLtc
Host: localhost:9999
CorrelationId: 1c2cb42e-2ac4-4847-a189-fd013329fedb
Content: 

#########Response#########
Status code: OK
HeadersDate: Wed, 14 Jun 2017 09:41:47 GMT
Server: Kestrel
 
2017-06-14 12:41:48.6124|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLF" received FIN. 
2017-06-14 12:41:48.6124|CorrelationId=1c2cb42e-2ac4-4847-a189-fd013329fedb| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 26.9137ms 200 application/json; charset=utf-8 
2017-06-14 12:41:48.6156|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLG" started. 
2017-06-14 12:41:48.6156|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLF" completed keep alive response. 
2017-06-14 12:41:48.6156|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLF" disconnecting. 
2017-06-14 12:41:48.6156|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLF" sending FIN. 
2017-06-14 12:41:48.6156|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLF" sent FIN with status "0". 
2017-06-14 12:41:48.6156|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLF" stopped. 
2017-06-14 12:41:48.6156|CorrelationId=| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://10.23.21.246:5008/ticketapi/user/teams/ff8891d7-9d6a-4bac-9608-7c2dc984e78d/tickets application/json 0 
2017-06-14 12:41:48.6220|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|The request path /ticketapi/user/teams/ff8891d7-9d6a-4bac-9608-7c2dc984e78d/tickets does not match a supported file type 
2017-06-14 12:41:48.8050|CorrelationId=7d7e2403-915c-4e3c-8fd6-de52d1e60572| ApiGateway |INFO|EpamMA.ReverseProxy.Middlewares.ReverseProxyMiddleware|
#########Request########
Uri: http://localhost:9999/TicketService/api/user/teams/ff8891d7-9d6a-4bac-9608-7c2dc984e78d/tickets
Headers:Connection: Keep-Alive
Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJtYXJpYXN1dmFsb3ZhOTZAZ21haWwuY29tIiwianRpIjoiYTgzMmE2MDUtMjdjMy00MTNhLTk3NDEtYzViODJiOWVhNTFjIiwiaWF0Ijo3LCJyb2xlcyI6InVzZXIiLCJ1c2VySWQiOiI4NzZlN2I1Yi02OWNmLTRhODQtODZjNS00NDQzNjY4ZWZmNDciLCJuYmYiOjE0OTc0MzMyNjcsImV4cCI6MTQ5NzQzNTA2NywiaXNzIjoiVXNlclNlcnZpY2UiLCJhdWQiOiJhbnkifQ.5zsyS0ujjR7Q0_Hi499nIVPwC6DFNbb7OXcMrrxmLtc
Host: localhost:9999
CorrelationId: 7d7e2403-915c-4e3c-8fd6-de52d1e60572
Content: 

#########Response#########
Status code: OK
HeadersCorrelationid: 7d7e2403-915c-4e3c-8fd6-de52d1e60572
Date: Wed, 14 Jun 2017 09:41:48 GMT
Server: Kestrel
 
2017-06-14 12:41:48.8092|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLG" received FIN. 
2017-06-14 12:41:48.8092|CorrelationId=7d7e2403-915c-4e3c-8fd6-de52d1e60572| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 191.2698ms 200 application/json; charset=utf-8 
2017-06-14 12:41:48.8092|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLG" completed keep alive response. 
2017-06-14 12:41:48.8138|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLG" disconnecting. 
2017-06-14 12:41:48.8138|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLG" sending FIN. 
2017-06-14 12:41:48.8138|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLG" sent FIN with status "0". 
2017-06-14 12:41:48.8138|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLG" stopped. 
2017-06-14 12:41:57.6129|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLH" started. 
2017-06-14 12:41:57.6182|CorrelationId=| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://10.23.21.246:5008/teamapi/user/teams?ownerOnly=false application/json 0 
2017-06-14 12:41:57.6182|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|The request path /teamapi/user/teams does not match a supported file type 
2017-06-14 12:41:57.6389|CorrelationId=27118f33-0709-40f2-8291-5208ba29c4cb| ApiGateway |INFO|EpamMA.ReverseProxy.Middlewares.ReverseProxyMiddleware|
#########Request########
Uri: http://localhost:9999/TeamService/api/user/teams?ownerOnly=false
Headers:Connection: Keep-Alive
Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJtYXJpYXN1dmFsb3ZhOTZAZ21haWwuY29tIiwianRpIjoiYTgzMmE2MDUtMjdjMy00MTNhLTk3NDEtYzViODJiOWVhNTFjIiwiaWF0Ijo3LCJyb2xlcyI6InVzZXIiLCJ1c2VySWQiOiI4NzZlN2I1Yi02OWNmLTRhODQtODZjNS00NDQzNjY4ZWZmNDciLCJuYmYiOjE0OTc0MzMyNjcsImV4cCI6MTQ5NzQzNTA2NywiaXNzIjoiVXNlclNlcnZpY2UiLCJhdWQiOiJhbnkifQ.5zsyS0ujjR7Q0_Hi499nIVPwC6DFNbb7OXcMrrxmLtc
Host: localhost:9999
CorrelationId: 27118f33-0709-40f2-8291-5208ba29c4cb
Content: 

#########Response#########
Status code: OK
HeadersDate: Wed, 14 Jun 2017 09:41:56 GMT
Server: Kestrel
 
2017-06-14 12:41:57.6396|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLH" received FIN. 
2017-06-14 12:41:57.6396|CorrelationId=27118f33-0709-40f2-8291-5208ba29c4cb| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 22.951ms 200 application/json; charset=utf-8 
2017-06-14 12:41:57.6396|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLH" completed keep alive response. 
2017-06-14 12:41:57.6396|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLI" started. 
2017-06-14 12:41:57.6437|CorrelationId=| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://10.23.21.246:5008/ticketapi/user/teams/ff8891d7-9d6a-4bac-9608-7c2dc984e78d/tickets application/json 0 
2017-06-14 12:41:57.6437|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|The request path /ticketapi/user/teams/ff8891d7-9d6a-4bac-9608-7c2dc984e78d/tickets does not match a supported file type 
2017-06-14 12:41:57.6476|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLH" disconnecting. 
2017-06-14 12:41:57.6476|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLH" sending FIN. 
2017-06-14 12:41:57.6476|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLH" sent FIN with status "0". 
2017-06-14 12:41:57.6476|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLH" stopped. 
2017-06-14 12:41:57.6631|CorrelationId=2883f107-2134-4d82-8d8e-984b9949b4e6| ApiGateway |INFO|EpamMA.ReverseProxy.Middlewares.ReverseProxyMiddleware|
#########Request########
Uri: http://localhost:9999/TicketService/api/user/teams/ff8891d7-9d6a-4bac-9608-7c2dc984e78d/tickets
Headers:Connection: Keep-Alive
Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJtYXJpYXN1dmFsb3ZhOTZAZ21haWwuY29tIiwianRpIjoiYTgzMmE2MDUtMjdjMy00MTNhLTk3NDEtYzViODJiOWVhNTFjIiwiaWF0Ijo3LCJyb2xlcyI6InVzZXIiLCJ1c2VySWQiOiI4NzZlN2I1Yi02OWNmLTRhODQtODZjNS00NDQzNjY4ZWZmNDciLCJuYmYiOjE0OTc0MzMyNjcsImV4cCI6MTQ5NzQzNTA2NywiaXNzIjoiVXNlclNlcnZpY2UiLCJhdWQiOiJhbnkifQ.5zsyS0ujjR7Q0_Hi499nIVPwC6DFNbb7OXcMrrxmLtc
Host: localhost:9999
CorrelationId: 2883f107-2134-4d82-8d8e-984b9949b4e6
Content: 

#########Response#########
Status code: OK
HeadersCorrelationid: 2883f107-2134-4d82-8d8e-984b9949b4e6
Date: Wed, 14 Jun 2017 09:41:57 GMT
Server: Kestrel
 
2017-06-14 12:41:57.6641|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLI" received FIN. 
2017-06-14 12:41:57.6641|CorrelationId=2883f107-2134-4d82-8d8e-984b9949b4e6| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 21.1998ms 200 application/json; charset=utf-8 
2017-06-14 12:41:57.6641|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLI" completed keep alive response. 
2017-06-14 12:41:57.6641|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLI" disconnecting. 
2017-06-14 12:41:57.6686|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLI" sending FIN. 
